Id,Status
10820,functional
73935,functional
46569,functional
9592,non functional
25506,functional
1970,functional
9698,functional
5624,functional
16312,functional
37285,functional
17208,non functional
1285,functional
73578,functional
7659,functional
21215,functional
15723,functional
45447,functional
35870,non functional
32913,functional
62630,functional
35114,non functional
47973,functional
5629,non functional
1306,functional
46772,functional
37274,functional
73729,functional
63579,functional
41273,non functional
59915,functional
30729,functional
52604,non functional
7165,functional
33046,functional
68045,non functional
13303,functional
65034,functional
62219,functional
56104,functional
54917,non functional
36812,functional
30439,non functional
43065,non functional
15547,non functional
73513,non functional
7168,non functional
50798,functional
12461,functional
26167,functional
46797,functional
8595,functional
48002,functional
48900,functional
8841,functional
22857,non functional
35093,functional
53961,functional
41592,non functional
27304,functional
41283,non functional
29155,functional
29777,functional
44263,non functional
3242,functional
24205,functional
13240,functional
64794,functional
22238,functional
21104,functional
45195,non functional
13697,functional
47953,functional
28708,non functional
65444,functional
53043,functional
56384,functional
21640,functional
15917,functional
15272,functional
33399,functional
42482,functional
24396,functional
70049,functional
70111,non functional
72994,non functional
72738,functional
55398,non functional
59332,functional
22526,functional
68216,functional
58229,non functional
41403,functional
55256,non functional
69210,non functional
39177,non functional
17086,functional
65086,functional
25495,functional
60716,functional
40765,functional
42542,functional
21269,non functional
67281,non functional
16051,functional
68766,non functional
3721,functional
52041,functional
12287,non functional
42238,non functional
40298,functional
24583,non functional
21295,non functional
23601,non functional
69074,functional
21685,functional
1728,functional
43945,functional
33006,functional
73480,functional
47623,non functional
36566,non functional
5017,non functional
62417,functional
3766,non functional
46356,functional
19177,functional
24584,functional
72781,non functional
61177,non functional
58485,functional
67470,functional
59587,non functional
36751,non functional
18886,non functional
61183,functional
30624,functional
25070,functional
59334,functional
16873,non functional
58538,functional
20958,functional
44200,functional
71084,functional
2437,non functional
55978,non functional
37454,non functional
36011,functional
8587,non functional
55787,non functional
994,functional
36582,functional
29290,functional
44400,non functional
18077,functional
64160,functional
33609,non functional
70983,functional
54660,functional
58936,functional
57928,functional
66056,non functional
44253,functional
57983,functional
32800,functional
53746,non functional
54297,functional
43698,non functional
40789,non functional
17517,non functional
12514,functional
30206,non functional
37354,functional
14436,non functional
67492,non functional
72196,functional
50620,non functional
23708,non functional
27576,functional
28669,non functional
71119,functional
47213,functional
54827,functional
36631,functional
53123,non functional
21557,functional
20243,functional
48784,non functional
73771,non functional
43503,non functional
8194,functional
2398,functional
57091,functional
4892,functional
31083,non functional
68399,functional
47574,non functional
37893,functional
54834,non functional
62947,functional
2706,non functional
26764,functional
59964,non functional
40267,functional
56880,non functional
65801,functional
3568,functional
67335,functional
65985,non functional
39988,functional
67979,non functional
33185,non functional
49284,functional
23205,functional
36480,non functional
57261,non functional
6203,non functional
39689,functional
57385,functional
61484,functional
21224,non functional
38384,functional
5825,non functional
69404,functional
49213,functional
9363,non functional
40060,functional
21592,functional
26553,functional
17366,functional
47314,functional
66832,functional
6555,non functional
67191,functional
5890,functional
52276,functional
45923,functional
27967,non functional
20193,functional
20615,functional
63488,functional
30830,non functional
10765,non functional
56909,functional
14294,functional
17685,functional
24646,non functional
35222,non functional
19037,non functional
73550,functional
